question_index,clause_type,contract_id,noise_type,snr,n_noise,faithfulness,answer_relevancy,context_precision,context_recall
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,baseline,1.0,0,0.5,0.46837485575429644,0.9999999999,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,random,0.5,4,1.0,0.6427250706549926,0.9999999999,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,topical,0.5,4,0.8,0.6427322093082561,0.9999999999,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,adversarial,0.5,4,1.0,0.0,0.99999999998,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,random,0.33,8,1.0,0.5107890251112845,0.7499999999625,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,topical,0.33,8,1.0,0.6427322093082561,0.8333333332916666,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,adversarial,0.33,8,1.0,0.6324424765504528,0.8338789682435448,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,random,0.25,12,1.0,0.6420618865086302,0.9999999999,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,topical,0.25,12,1.0,0.6427322093082561,0.642857142825,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,adversarial,0.25,12,1.0,0.0,0.8752888777801249,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,random,0.17,20,1.0,0.6279997024834713,0.4754901960625817,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,topical,0.17,20,0.5,0.47279851571126197,0.39411764704897057,1.0
11,Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,adversarial,0.17,20,1.0,0.6279997024834713,0.819041113882408,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,baseline,1.0,0,1.0,0.5842467122019367,0.9999999999,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,random,0.5,4,1.0,0.6837763158831087,0.9999999999,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,topical,0.5,4,1.0,0.6837763158831087,0.8333333332916666,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,adversarial,0.5,4,1.0,0.6621063976772942,0.99999999998,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,random,0.33,8,0.8333333333333334,0.6279997024834713,0.8333333332916666,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,topical,0.33,8,1.0,0.650650886104903,0.6666666666333333,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,adversarial,0.33,8,1.0,0.0,0.8736394557698324,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,random,0.25,12,1.0,0.6837763158831087,0.6666666666333333,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,topical,0.25,12,0.9,0.4738883302026625,0.5833333333041667,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,adversarial,0.25,12,1.0,0.6243725787646957,0.8111294261213149,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,random,0.17,20,1.0,0.5598756459143105,0.5222222222048148,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,topical,0.17,20,1.0,0.6837763158831087,0.9999999999,1.0
12,Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,adversarial,0.17,20,1.0,0.0,0.8605105941100447,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,baseline,1.0,0,1.0,0.4939440099777278,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,random,0.5,4,1.0,0.47047409397080486,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,topical,0.5,4,1.0,0.4227250509136547,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,adversarial,0.5,4,1.0,0.48050039741346007,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,random,0.33,8,0.8571428571428571,0.48167817614792746,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,topical,0.33,8,0.8571428571428571,0.4907224922376974,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,adversarial,0.33,8,0.875,0.607779175692144,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,random,0.25,12,0.75,0.42274277239227565,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,topical,0.25,12,0.8571428571428571,0.4777496220381273,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,adversarial,0.25,12,0.7692307692307693,0.0,0.6388888888675925,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,random,0.17,20,1.0,0.47825913210088733,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,topical,0.17,20,0.8,0.47047409397080486,0.5833333333041666,1.0
13,Cap On Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,adversarial,0.17,20,1.0,0.5625114534193705,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,baseline,1.0,0,1.0,0.4298610052491949,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,random,0.5,4,1.0,0.4585806652766297,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,topical,0.5,4,1.0,0.45192581791693665,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,adversarial,0.5,4,1.0,0.5011634212425228,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,random,0.33,8,1.0,0.5159331123362291,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,topical,0.33,8,1.0,0.4585062893608129,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,adversarial,0.33,8,1.0,0.0,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,random,0.25,12,1.0,0.47134242736687265,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,topical,0.25,12,0.0,0.7946617619370591,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,adversarial,0.25,12,1.0,0.6171687483751838,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,random,0.17,20,1.0,0.7788776483146681,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,topical,0.17,20,0.8,0.46077047106860275,0.5833333333041666,1.0
14,Cap On Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,adversarial,0.17,20,1.0,0.6422844120190191,0.5833333333041666,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,baseline,1.0,0,0.6666666666666666,0.0,0.99999999995,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,random,0.5,4,0.75,0.0,0.99999999995,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,topical,0.5,4,0.6666666666666666,0.0,0.99999999995,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,adversarial,0.5,4,1.0,0.0,0.99999999998,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,random,0.33,8,1.0,0.0,0.766666666641111,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,topical,0.33,8,1.0,0.5670757605946023,0.8666666666377778,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,adversarial,0.33,8,1.0,0.0,0.8782627865863615,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,random,0.25,12,1.0,0.0,0.99999999995,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,topical,0.25,12,1.0,0.0,0.99999999995,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,adversarial,0.25,12,1.0,0.6376597071333929,0.9146536333960112,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,random,0.17,20,1.0,0.0,0.7166666666427778,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,topical,0.17,20,1.0,0.0,0.8055555555354167,1.0
15,Cap On Liability,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,adversarial,0.17,20,0.6666666666666666,0.690051748460674,0.9829148629099483,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",baseline,1.0,0,1.0,0.5121766841491635,0.9999999999,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",random,0.5,4,1.0,0.512200917071579,0.9999999999,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",topical,0.5,4,1.0,0.6267575167317293,0.9999999999,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",adversarial,0.5,4,0.7777777777777778,0.0,0.999999999975,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",random,0.33,8,1.0,0.5121766841491635,0.9999999999,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",topical,0.33,8,0.8333333333333334,0.6177631392488524,0.9999999999,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",adversarial,0.33,8,1.0,0.6280458753338148,0.6453968253839175,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",random,0.25,12,0.75,0.44178488740121297,0.9999999999,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",topical,0.25,12,1.0,0.5121766841491635,0.9999999999,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",adversarial,0.25,12,1.0,0.6377102492511754,0.6512265512172479,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",random,0.17,20,0.8181818181818182,0.6279997024834713,0.5499999999725,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",topical,0.17,20,1.0,0.44895324838978135,0.5666666666383333,1.0
16,Cap On Liability,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT",adversarial,0.17,20,1.0,0.0,0.5210083291586729,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,baseline,1.0,0,0.75,0.0,0.9999999999,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,random,0.5,4,0.75,0.0,0.9999999999,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,topical,0.5,4,0.75,0.0,0.9999999999,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,adversarial,0.5,4,1.0,0.5625114534193705,0.99999999998,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,random,0.33,8,1.0,0.6420777535841027,0.5277777777601852,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,topical,0.33,8,0.6666666666666666,0.3650652829913865,0.624999999984375,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,adversarial,0.33,8,1.0,0.0,0.9067956349093,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,random,0.25,12,0.8,0.0,0.5659090908949432,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,topical,0.25,12,0.8333333333333334,0.6427322093082561,0.6333333333122222,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,adversarial,0.25,12,1.0,0.5625114534193705,0.9999999999923077,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,random,0.17,20,0.75,0.0,0.5207080200426867,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,topical,0.17,20,0.75,0.0,0.3857142857046429,1.0
17,Cap On Liability,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,adversarial,0.17,20,0.0,0.6422391057390375,0.972892598667533,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,baseline,1.0,0,0.8571428571428571,0.6278686905110982,0.9999999999,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,random,0.5,4,0.8571428571428571,0.5889472037676886,0.9999999999,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,topical,0.5,4,1.0,0.5889962019878672,0.9999999999,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,adversarial,0.5,4,1.0,0.632405375293277,0.8041666666465626,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,random,0.33,8,1.0,0.572531759760646,0.5873015872820105,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,topical,0.33,8,0.75,0.0,0.642857142825,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,adversarial,0.33,8,0.9285714285714286,0.0,0.9861111110987848,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,random,0.25,12,1.0,0.7788776483146681,0.9999999999,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,topical,0.25,12,0.6666666666666666,0.5889472037676886,0.9999999999,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,adversarial,0.25,12,1.0,0.6422391057390375,0.9361517270523075,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,random,0.17,20,0.6666666666666666,0.5889472037676886,0.3917366946680777,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,topical,0.17,20,1.0,0.0,0.9999999999666667,1.0
18,Cap On Liability,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,adversarial,0.17,20,1.0,0.5625155449467248,0.7868846603129513,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",baseline,1.0,0,1.0,0.6268003809170629,0.9999999999,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",random,0.5,4,0.6666666666666666,0.6267575167317293,0.699999999965,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",topical,0.5,4,1.0,0.6427788573592126,0.8055555555287036,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",adversarial,0.5,4,1.0,0.5012591520907809,0.99999999998,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",random,0.33,8,0.6666666666666666,0.0,0.5777777777585186,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",topical,0.33,8,0.6666666666666666,0.6427322093082561,0.9999999999,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",adversarial,0.33,8,0.9,0.0,0.9821428571288265,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",random,0.25,12,1.0,0.0,0.9999999999,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",topical,0.25,12,1.0,0.6837763158831087,0.5833333333041667,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",adversarial,0.25,12,1.0,0.5921842204895817,0.8480341880257077,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",random,0.17,20,0.25,0.0,0.59999999997,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",topical,0.17,20,0.8,0.6279997024834713,0.5714285713999999,1.0
19,Cap On Liability,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",adversarial,0.17,20,1.0,0.6377102492511754,0.8979673200641141,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,baseline,1.0,0,1.0,0.5789925746699474,0.9999999999,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,random,0.5,4,1.0,0.5808034469020777,0.9999999999,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,topical,0.5,4,1.0,0.5789925746699474,0.9999999999,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,adversarial,0.5,4,0.75,0.5332951371330281,0.8333333332916666,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,random,0.33,8,1.0,0.5789925746699474,0.9999999999,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,topical,0.33,8,1.0,0.5789925746699474,0.9999999999,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,adversarial,0.33,8,0.75,0.5332951371330281,0.6249999999791667,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,random,0.25,12,1.0,0.36809117417996484,0.9999999999,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,topical,0.25,12,1.0,0.5501663020509862,0.9999999999,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,adversarial,0.25,12,0.8571428571428571,0.5768290759621456,0.9999999999,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,random,0.17,20,0.6666666666666666,0.0,0.9999999999,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,topical,0.17,20,1.0,0.5855858848210487,0.37588087865973874,1.0
20,Termination For Convenience,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,adversarial,0.17,20,0.75,0.0,0.5115508021288064,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,baseline,1.0,0,1.0,0.41897474038890326,0.9999999999,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,random,0.5,4,1.0,0.4189671957462126,0.9999999999,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,topical,0.5,4,1.0,0.5152393334609592,0.9999999999,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,adversarial,0.5,4,1.0,0.5333263017234909,0.9999999999,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,random,0.33,8,1.0,0.51624330567781,0.9999999999,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,topical,0.33,8,1.0,0.4078879506340724,0.9999999999,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,adversarial,0.33,8,0.8,0.5618453851455405,0.699999999965,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,random,0.25,12,1.0,0.5151938225490839,0.9999999999,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,topical,0.25,12,1.0,0.5174528919142887,0.9999999999,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,adversarial,0.25,12,1.0,0.5332951371330281,0.6555555555337037,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,random,0.17,20,1.0,0.5151155032339367,0.9999999999,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,topical,0.17,20,1.0,0.5855858848210487,0.9999999999,1.0
21,Termination For Convenience,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,adversarial,0.17,20,0.6666666666666666,0.7851381927766515,0.639298245601249,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,baseline,1.0,0,1.0,0.4273539361307324,0.9999999999,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,random,0.5,4,1.0,0.4273539361307324,0.9999999999,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,topical,0.5,4,1.0,0.4853662525986008,0.9999999999,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,adversarial,0.5,4,1.0,0.5719868247103259,0.8041666666465626,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,random,0.33,8,0.6666666666666666,0.0,0.9999999999,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,topical,0.33,8,0.6666666666666666,0.0,0.9999999999,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,adversarial,0.33,8,0.3333333333333333,0.5719868247103259,0.6488095237933036,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,random,0.25,12,1.0,0.42349983055122004,0.9999999999,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,topical,0.25,12,0.8,0.4130488248712289,0.9999999999,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,adversarial,0.25,12,1.0,0.5910017416105366,0.5508459794095387,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,random,0.17,20,0.6666666666666666,0.0,0.9999999999,1.0
